Movie Index,User Index,Rating
332,32,4.0
186,870,5.0
184,229,4.0
322,548,2.0
356,147,5.0
954,333,1.0
846,864,5.0
269,249,4.0
502,193,4.0
524,464,3.0
366,845,4.0
450,255,4.0
686,12,1.0
63,386,3.0
59,902,4.0
214,659,3.0
196,211,5.0
1179,377,3.0
568,215,3.0
134,310,4.0
743,56,5.0
203,311,4.0
159,341,3.0
97,367,3.0
681,588,4.0
97,752,5.0
215,400,4.0
134,160,2.0
327,754,4.0
85,338,4.0
98,289,4.0
755,846,1.0
654,902,5.0
257,439,4.0
407,444,3.0
673,773,2.0
357,342,1.0
807,895,3.0
10,787,2.0
526,879,4.0
292,258,4.0
177,566,4.0
79,560,2.0
27,188,4.0
22,378,4.0
221,822,3.0
345,757,2.0
602,224,5.0
1027,864,1.0
663,668,4.0
288,524,3.0
270,447,4.0
537,392,3.0
182,617,4.0
931,392,3.0
247,665,3.0
61,144,2.0
349,240,2.0
948,869,3.0
473,150,5.0
134,381,3.0
695,455,3.0
81,745,4.0
824,302,3.0
287,338,3.0
581,874,5.0
825,434,2.0
185,335,4.0
646,454,4.0
715,638,1.0
282,183,5.0
549,882,3.0
232,21,3.0
824,289,3.0
95,416,3.0
155,441,4.0
417,81,4.0
293,270,2.0
376,392,3.0
1097,491,4.0
602,775,4.0
539,398,2.0
161,279,3.0
656,832,4.0
285,788,1.0
184,547,5.0
404,441,3.0
323,46,3.0
117,512,4.0
121,886,5.0
88,70,5.0
855,285,2.0
10,375,4.0
81,96,4.0
196,558,4.0
322,815,4.0
426,921,5.0
91,642,4.0
691,795,5.0
332,811,5.0
404,920,3.0
716,58,2.0
43,185,5.0
11,542,5.0
921,497,5.0
132,388,5.0
780,913,5.0
507,81,2.0
292,453,4.0
439,842,1.0
1223,93,3.0
173,536,3.0
71,803,4.0
21,183,3.0
6,663,3.0
474,124,1.0
327,937,2.0
98,416,4.0
483,325,5.0
409,300,4.0
301,388,5.0
268,204,3.0
543,594,3.0
473,143,4.0
333,293,4.0
238,270,3.0
282,698,4.0
267,586,4.0
63,377,4.0
878,688,2.0
245,696,5.0
215,475,4.0
237,885,3.0
767,275,3.0
474,275,5.0
653,360,4.0
627,708,3.0
38,343,3.0
568,342,3.0
449,436,3.0
466,388,3.0
133,324,4.0
1189,158,5.0
367,879,1.0
175,867,4.0
293,90,3.0
284,502,4.0
761,44,4.0
495,795,5.0
146,620,3.0
227,197,3.0
530,292,4.0
21,329,5.0
448,410,3.0
897,234,3.0
263,104,2.0
185,17,4.0
709,477,5.0
577,55,3.0
442,150,5.0
791,845,4.0
450,847,4.0
228,134,2.0
78,718,4.0
522,429,4.0
733,335,1.0
449,129,2.0
172,757,5.0
1065,845,3.0
805,428,2.0
587,245,4.0
428,861,5.0
309,205,5.0
1438,377,3.0
285,130,5.0
519,415,5.0
320,763,1.0
281,392,4.0
289,78,3.0
442,405,4.0
768,804,2.0
315,129,4.0
120,295,5.0
207,434,4.0
209,921,3.0
1066,507,4.0
749,655,2.0
430,372,5.0
229,428,2.0
216,710,4.0
1523,408,4.0
394,415,2.0
275,734,4.0
322,42,3.0
288,298,3.0
1088,506,5.0
332,632,3.0
513,822,5.0
475,84,3.0
1230,255,3.0
126,685,5.0
235,324,3.0
312,746,5.0
214,405,3.0
226,0,4.0
286,17,4.0
197,256,3.0
187,931,3.0
581,566,3.0
704,295,5.0
317,554,4.0
208,660,4.0
22,396,5.0
285,579,4.0
1135,200,1.0
514,262,5.0
386,710,4.0
424,231,4.0
384,86,5.0
121,665,2.0
422,745,3.0
181,327,2.0
380,434,4.0
49,552,4.0
312,865,1.0
191,746,5.0
594,98,4.0
548,863,3.0
194,345,5.0
32,915,2.0
432,915,3.0
144,366,3.0
413,880,5.0
51,638,3.0
355,576,4.0
387,757,3.0
176,825,5.0
1208,641,3.0
210,933,4.0
244,450,2.0
319,616,5.0
257,91,4.0
424,310,2.0
1295,308,2.0
941,279,5.0
6,880,4.0
161,221,2.0
401,42,4.0
52,345,1.0
839,267,2.0
149,278,3.0
905,362,2.0
1049,659,4.0
294,55,3.0
0,248,4.0
1059,401,3.0
93,329,4.0
268,103,5.0
209,21,3.0
198,415,5.0
321,356,3.0
185,294,5.0
442,495,2.0
358,862,3.0
412,545,4.0
339,416,3.0
1229,302,1.0
427,384,3.0
545,922,4.0
209,565,4.0
588,931,5.0
657,762,3.0
367,278,1.0
608,261,3.0
180,548,4.0
122,551,3.0
385,544,2.0
61,745,3.0
16,21,4.0
497,797,3.0
269,547,5.0
72,658,4.0
244,439,4.0
595,895,2.0
1120,766,5.0
185,9,4.0
404,549,4.0
51,298,4.0
180,596,4.0
424,384,3.0
78,91,4.0
184,43,4.0
81,470,5.0
50,300,4.0
67,245,5.0
121,714,4.0
716,763,3.0
41,454,2.0
583,279,4.0
1334,536,3.0
420,520,4.0
139,317,4.0
649,406,2.0
68,604,5.0
482,310,4.0
16,726,1.0
1014,824,2.0
326,313,4.0
240,279,2.0
518,624,2.0
285,569,4.0
13,876,5.0
830,716,3.0
187,390,3.0
120,643,5.0
510,805,5.0
285,761,4.0
32,449,5.0
318,302,5.0
30,869,4.0
400,832,2.0
215,464,3.0
968,377,4.0
111,619,4.0
173,504,4.0
91,279,3.0
596,19,3.0
326,790,5.0
572,933,2.0
412,801,4.0
301,191,5.0
8,455,3.0
895,835,3.0
659,889,2.0
641,200,4.0
303,422,4.0
520,668,4.0
300,283,5.0
449,12,3.0
8,575,3.0
825,832,2.0
458,311,4.0
1220,456,4.0
1559,654,2.0
257,361,4.0
171,884,3.0
698,536,4.0
174,647,3.0
152,76,5.0
293,108,4.0
333,897,3.0
120,346,3.0
848,319,4.0
227,602,3.0
173,642,4.0
297,473,3.0
353,376,4.0
878,498,3.0
256,512,4.0
1144,313,4.0
1158,746,2.0
63,570,4.0
1202,765,3.0
312,293,5.0
941,523,4.0
801,109,3.0
1073,523,2.0
749,610,5.0
587,252,5.0
679,625,1.0
596,791,3.0
239,662,3.0
87,335,2.0
309,210,3.0
65,88,3.0
185,483,4.0
808,108,4.0
426,238,5.0
553,670,4.0
525,311,5.0
750,812,5.0
325,221,4.0
1138,550,4.0
152,405,3.0
70,752,5.0
652,291,4.0
445,842,3.0
288,125,3.0
1295,862,3.0
615,268,4.0
126,692,4.0
791,12,5.0
21,372,5.0
310,298,4.0
747,771,3.0
137,641,4.0
490,567,2.0
485,750,3.0
199,542,4.0
208,424,2.0
397,895,2.0
131,617,4.0
411,886,5.0
422,910,4.0
321,169,5.0
288,519,4.0
505,851,4.0
418,471,4.0
738,313,5.0
245,220,5.0
115,490,5.0
202,497,5.0
434,614,5.0
287,841,3.0
154,642,2.0
64,620,3.0
1133,115,4.0
855,12,5.0
738,449,4.0
435,600,4.0
796,93,2.0
518,81,4.0
811,449,4.0
149,888,5.0
63,885,5.0
925,434,3.0
41,711,1.0
171,861,5.0
709,683,5.0
121,633,3.0
692,885,4.0
440,616,3.0
590,80,5.0
1092,681,3.0
126,748,4.0
1033,506,5.0
653,657,4.0
25,475,4.0
451,134,2.0
424,58,4.0
615,349,4.0
659,881,3.0
68,748,5.0
110,67,3.0
422,377,4.0
306,103,2.0
180,662,4.0
197,845,5.0
746,794,3.0
94,199,5.0
526,449,5.0
1039,458,2.0
124,532,5.0
649,304,4.0
297,42,4.0
210,378,5.0
285,781,2.0
78,777,3.0
221,587,3.0
133,532,4.0
470,107,2.0
179,795,2.0
402,428,4.0
166,317,4.0
207,302,5.0
936,758,4.0
131,467,5.0
127,879,3.0
229,55,5.0
432,218,5.0
416,285,3.0
222,9,5.0
208,523,4.0
215,451,3.0
640,644,5.0
331,654,3.0
91,286,4.0
323,870,3.0
339,743,3.0
698,711,5.0
746,454,4.0
317,607,4.0
553,880,1.0
471,531,5.0
91,75,4.0
509,933,5.0
225,532,4.0
301,618,4.0
407,333,4.0
29,621,4.0
503,428,3.0
96,870,3.0
836,829,5.0
330,327,4.0
147,197,3.0
722,310,4.0
244,475,4.0
21,737,3.0
755,140,3.0
251,274,2.0
150,428,5.0
868,435,4.0
190,664,3.0
504,706,4.0
715,10,3.0
331,852,3.0
514,94,5.0
373,392,3.0
322,588,2.0
24,151,3.0
482,90,4.0
96,889,4.0
300,333,2.0
461,565,4.0
301,178,4.0
450,759,5.0
248,888,3.0
97,803,5.0
225,302,4.0
420,726,5.0
173,505,5.0
342,781,2.0
533,732,3.0
41,750,5.0
448,814,2.0
480,566,5.0
761,449,3.0
747,399,2.0
1066,293,4.0
855,333,4.0
146,428,2.0
1367,935,5.0
1092,56,3.0
451,832,1.0
380,378,5.0
480,654,2.0
131,116,4.0
891,12,3.0
469,898,4.0
151,468,4.0
143,291,5.0
735,333,3.0
1064,917,4.0
88,418,3.0
1040,327,3.0
150,605,5.0
161,609,5.0
875,723,1.0
49,683,4.0
12,103,3.0
1131,858,3.0
21,647,4.0
830,471,5.0
201,456,4.0
1125,695,3.0
312,728,3.0
6,547,5.0
357,115,2.0
1350,654,3.0
386,127,2.0
68,789,1.0
322,424,2.0
538,12,1.0
342,176,3.0
378,275,3.0
478,902,4.0
93,94,5.0
920,473,3.0
668,174,1.0
203,746,5.0
317,143,5.0
58,854,3.0
703,122,3.0
428,845,2.0
560,924,3.0
513,526,5.0
482,373,3.0
64,183,4.0
63,124,5.0
587,310,4.0
67,36,5.0
234,935,3.0
152,467,5.0
1055,238,5.0
578,267,1.0
429,900,3.0
526,497,3.0
293,501,3.0
171,750,5.0
799,267,1.0
24,727,4.0
507,82,2.0
587,297,4.0
281,127,3.0
134,329,3.0
741,347,4.0
448,182,2.0
0,323,5.0
664,255,4.0
522,405,3.0
342,615,4.0
306,447,2.0
287,44,3.0
632,494,5.0
85,351,4.0
66,522,4.0
450,384,1.0
100,507,5.0
512,236,5.0
208,441,4.0
474,499,5.0
575,531,5.0
301,328,5.0
220,698,4.0
264,877,3.0
232,639,4.0
91,405,4.0
1192,584,5.0
887,716,5.0
721,641,3.0
1110,757,4.0
176,757,5.0
343,99,4.0
1231,565,2.0
116,180,2.0
434,292,4.0
24,372,4.0
685,392,4.0
89,797,3.0
960,377,3.0
171,797,4.0
1432,205,1.0
205,434,5.0
404,25,2.0
275,17,5.0
1088,623,2.0
482,200,3.0
52,6,5.0
1119,886,5.0
325,328,3.0
46,386,4.0
223,584,2.0
125,25,4.0
302,39,4.0
181,455,3.0
385,503,3.0
623,825,4.0
805,176,4.0
461,473,4.0
290,25,3.0
240,600,4.0
1038,591,4.0
392,207,4.0
411,434,3.0
522,552,4.0
894,871,5.0
287,220,3.0
94,215,3.0
315,392,5.0
1106,787,3.0
73,275,3.0
82,248,5.0
458,753,4.0
150,250,5.0
470,598,4.0
55,536,5.0
886,185,4.0
508,242,4.0
225,292,1.0
217,58,5.0
229,279,3.0
194,55,5.0
618,6,3.0
455,91,2.0
257,145,4.0
287,291,3.0
275,335,4.0
116,273,4.0
85,814,5.0
221,193,1.0
325,938,5.0
545,267,4.0
186,837,3.0
607,312,4.0
424,885,4.0
401,292,2.0
96,592,4.0
404,359,3.0
264,6,5.0
72,275,3.0
133,757,5.0
214,653,4.0
479,552,5.0
49,31,4.0
249,492,4.0
378,726,2.0
257,250,3.0
587,540,4.0
66,404,5.0
131,174,3.0
400,233,2.0
745,681,3.0
429,296,1.0
1240,195,3.0
11,28,5.0
328,530,5.0
553,434,3.0
707,333,4.0
891,462,2.0
201,933,5.0
99,471,5.0
391,17,3.0
317,652,4.0
416,560,2.0
131,888,4.0
182,839,5.0
123,893,5.0
251,568,3.0
442,193,3.0
329,140,1.0
202,291,4.0
24,653,1.0
249,362,1.0
270,3,4.0
854,353,4.0
185,475,5.0
286,51,5.0
426,744,4.0
317,457,4.0
522,327,5.0
654,6,5.0
159,91,4.0
99,243,4.0
126,853,4.0
922,832,5.0
99,198,3.0
503,93,5.0
1376,462,4.0
660,738,2.0
872,509,3.0
11,27,4.0
167,306,5.0
61,540,4.0
133,552,4.0
65,415,5.0
1283,180,1.0
1057,471,4.0
626,393,5.0
1445,797,4.0
944,853,3.0
132,37,2.0
577,542,3.0
830,306,1.0
288,917,2.0
161,889,4.0
196,654,3.0
117,715,2.0
97,740,5.0
287,834,2.0
731,683,4.0
22,373,3.0
272,412,2.0
397,4,2.0
1021,246,4.0
216,683,2.0
378,647,1.0
312,808,4.0
510,188,4.0
509,560,3.0
894,438,3.0
567,845,4.0
228,483,5.0
580,536,3.0
610,703,3.0
731,757,4.0
82,640,4.0
223,320,3.0
689,192,4.0
126,226,4.0
0,339,5.0
26,216,1.0
195,386,2.0
565,849,5.0
1478,845,3.0
647,21,4.0
495,789,3.0
258,662,2.0
268,591,4.0
152,832,3.0
214,89,2.0
481,388,5.0
654,243,5.0
1488,278,3.0
257,2,2.0
314,483,3.0
167,773,1.0
730,377,3.0
196,839,5.0
958,456,4.0
275,61,5.0
11,63,5.0
928,698,3.0
770,892,3.0
237,214,2.0
434,647,5.0
226,621,3.0
519,428,3.0
209,275,4.0
257,402,4.0
404,773,1.0
239,144,5.0
1006,940,4.0
71,325,2.0
672,681,3.0
596,768,2.0
484,502,4.0
125,795,3.0
842,233,2.0
133,312,5.0
4,424,1.0
40,124,2.0
563,398,3.0
251,681,3.0
527,478,4.0
654,313,4.0
117,878,3.0
99,859,4.0
10,644,4.0
72,310,4.0
88,5,4.0
659,505,3.0
379,289,3.0
175,312,4.0
1159,391,2.0
185,298,3.0
150,249,4.0
236,641,5.0
6,853,4.0
913,531,5.0
171,642,5.0
1385,832,4.0
1141,466,5.0
943,711,4.0
635,214,2.0
195,888,5.0
422,552,3.0
477,690,4.0
180,554,5.0
490,504,3.0
478,668,5.0
182,585,4.0
950,93,3.0
49,478,4.0
80,797,3.0
677,801,4.0
312,115,5.0
54,58,5.0
814,696,3.0
600,715,4.0
747,194,2.0
312,605,5.0
46,48,5.0
87,273,4.0
707,84,4.0
1623,586,2.0
483,81,4.0
53,41,4.0
288,193,1.0
488,59,5.0
404,326,2.0
6,24,4.0
426,349,5.0
650,641,4.0
753,862,3.0
434,888,4.0
511,188,4.0
128,304,3.0
49,252,4.0
241,720,3.0
878,879,3.0
108,494,5.0
130,326,4.0
1178,109,2.0
312,403,5.0
653,177,3.0
422,116,4.0
439,4,1.0
267,888,4.0
88,659,3.0
602,404,3.0
193,321,5.0
65,290,4.0
101,312,3.0
241,8,4.0
236,437,5.0
241,460,3.0
447,12,1.0
87,664,3.0
237,157,5.0
1009,428,3.0
117,188,1.0
198,537,5.0
1034,620,4.0
580,386,4.0
1007,633,2.0
510,560,4.0
635,216,2.0
71,290,4.0
108,867,3.0
694,888,3.0
80,13,5.0
392,86,4.0
691,475,3.0
110,653,4.0
513,326,4.0
653,197,5.0
324,194,2.0
63,487,5.0
70,704,5.0
469,617,3.0
731,404,5.0
324,918,4.0
0,411,4.0
649,746,4.0
525,58,4.0
146,454,4.0
630,456,4.0
478,291,4.0
672,550,4.0
681,180,4.0
174,541,3.0
662,425,4.0
30,605,4.0
131,763,5.0
132,592,4.0
23,909,3.0
300,278,4.0
6,498,4.0
677,172,3.0
186,637,2.0
257,863,5.0
248,935,5.0
1170,706,3.0
961,917,4.0
80,888,4.0
1214,879,1.0
96,607,3.0
566,200,3.0
1220,642,3.0
63,639,5.0
147,879,2.0
1022,935,2.0
123,302,4.0
814,934,4.0
392,895,3.0
132,312,5.0
181,617,4.0
209,214,4.0
240,12,3.0
635,302,3.0
1229,278,3.0
63,177,5.0
549,637,5.0
565,882,3.0
142,620,2.0
448,803,3.0
684,704,5.0
510,242,5.0
633,882,3.0
345,275,4.0
11,605,2.0
545,215,2.0
335,42,4.0
254,898,4.0
443,649,2.0
509,757,3.0
116,861,5.0
264,714,5.0
509,270,4.0
446,891,3.0
615,307,2.0
190,424,3.0
6,659,3.0
716,189,3.0
822,140,3.0
156,317,5.0
28,441,3.0
548,885,3.0
346,645,2.0
949,485,4.0
475,653,3.0
228,266,4.0
96,720,4.0
488,311,5.0
147,760,5.0
8,460,5.0
707,416,2.0
1016,353,3.0
1446,233,3.0
497,665,5.0
515,213,5.0
272,465,4.0
1259,404,1.0
508,900,4.0
567,715,4.0
232,346,5.0
293,686,3.0
173,631,5.0
234,832,4.0
492,124,4.0
174,861,5.0
88,333,4.0
473,464,3.0
212,404,2.0
236,57,4.0
488,839,3.0
65,658,4.0
209,408,4.0
269,129,5.0
156,832,2.0
175,600,2.0
460,542,3.0
392,91,3.0
844,663,2.0
302,343,4.0
171,428,5.0
1177,926,2.0
96,659,3.0
1134,600,2.0
57,416,3.0
367,531,3.0
142,576,3.0
171,58,5.0
305,399,3.0
75,220,4.0
422,527,1.0
577,795,4.0
218,765,3.0
67,398,3.0
596,934,4.0
71,832,2.0
661,654,2.0
191,542,4.0
824,12,1.0
184,297,3.0
1657,732,3.0
0,536,2.0
1052,404,5.0
203,279,3.0
286,356,4.0
304,333,2.0
516,523,4.0
514,389,4.0
282,859,4.0
287,926,5.0
430,416,4.0
464,404,1.0
477,212,5.0
895,573,2.0
920,326,4.0
321,91,3.0
123,415,4.0
567,449,4.0
75,891,4.0
26,599,3.0
339,586,5.0
303,60,4.0
174,652,2.0
846,888,4.0
178,499,4.0
89,388,3.0
366,384,4.0
551,393,3.0
330,316,4.0
454,13,4.0
297,185,3.0
342,560,4.0
172,40,4.0
76,896,4.0
461,238,5.0
659,454,4.0
1267,915,3.0
167,699,3.0
143,182,3.0
185,113,3.0
455,718,1.0
162,693,4.0
543,861,5.0
426,452,3.0
11,344,5.0
136,292,3.0
490,428,3.0
602,861,5.0
491,933,4.0
115,633,3.0
132,262,5.0
534,903,3.0
261,371,4.0
407,419,4.0
317,177,5.0
357,12,3.0
173,315,1.0
634,649,3.0
581,828,4.0
749,296,5.0
1011,882,5.0
520,839,5.0
275,66,4.0
1275,662,3.0
401,502,3.0
1162,935,5.0
81,536,2.0
654,513,4.0
196,344,4.0
976,278,4.0
30,520,3.0
545,757,3.0
486,150,5.0
314,810,4.0
91,206,2.0
619,91,3.0
184,236,4.0
522,13,4.0
92,344,4.0
446,424,3.0
735,186,4.0
649,494,5.0
93,621,2.0
1358,180,1.0
968,715,4.0
470,452,4.0
201,617,2.0
675,14,4.0
640,307,4.0
174,822,4.0
317,184,4.0
366,81,4.0
878,724,4.0
293,653,3.0
251,566,1.0
116,727,4.0
822,424,3.0
721,344,3.0
49,511,5.0
55,162,4.0
355,93,4.0
987,723,1.0
287,595,4.0
514,391,5.0
82,532,2.0
981,385,3.0
285,757,5.0
322,32,4.0
120,922,4.0
131,762,3.0
8,236,4.0
217,757,4.0
198,449,5.0
765,180,1.0
120,327,4.0
249,247,3.0
482,279,4.0
268,939,4.0
468,473,4.0
749,200,3.0
272,455,3.0
154,544,3.0
132,329,5.0
136,324,5.0
951,594,5.0
86,797,3.0
67,544,4.0
1328,180,1.0
467,576,3.0
299,843,3.0
155,605,4.0
99,282,4.0
317,108,4.0
702,89,3.0
460,626,3.0
8,580,5.0
422,794,2.0
184,397,5.0
116,660,4.0
227,93,4.0
63,931,2.0
402,267,4.0
100,404,1.0
346,474,4.0
612,449,4.0
681,129,4.0
212,160,2.0
194,847,3.0
487,150,4.0
432,832,3.0
264,127,5.0
1379,459,3.0
385,863,3.0
293,74,3.0
14,557,3.0
268,185,1.0
243,298,2.0
322,124,3.0
925,533,4.0
1059,636,2.0
120,94,4.0
312,130,5.0
518,388,4.0
30,863,4.0
500,896,5.0
953,384,4.0
201,428,4.0
49,657,4.0
624,619,3.0
514,515,4.0
518,320,4.0
325,605,4.0
626,787,4.0
575,797,3.0
539,708,3.0
891,770,5.0
595,868,3.0
245,326,4.0
207,357,2.0
401,649,3.0
300,486,4.0
1167,706,3.0
82,565,4.0
300,498,4.0
126,266,5.0
1005,888,4.0
268,786,3.0
684,385,4.0
236,631,3.0
1064,213,5.0
94,885,5.0
633,275,4.0
263,413,3.0
499,89,4.0
357,261,3.0
1346,429,5.0
237,17,5.0
92,654,3.0
877,586,2.0
455,880,1.0
692,233,2.0
734,895,3.0
229,896,4.0
1047,75,2.0
1570,404,1.0
280,539,3.0
1047,401,2.0
381,294,5.0
244,426,5.0
286,591,3.0
251,604,4.0
332,275,4.0
193,879,5.0
280,895,2.0
630,183,4.0
317,215,5.0
285,859,4.0
1587,781,3.0
1232,99,3.0
134,327,3.0
7,320,4.0
190,605,5.0
755,279,4.0
230,587,4.0
403,621,3.0
482,933,3.0
202,547,5.0
171,188,5.0
339,539,4.0
1,825,3.0
12,828,4.0
706,404,1.0
209,507,4.0
1255,115,1.0
1031,920,5.0
185,59,4.0
287,77,4.0
323,413,4.0
474,213,5.0
126,212,5.0
513,775,5.0
279,662,3.0
386,353,4.0
264,250,3.0
814,740,3.0
549,304,3.0
69,877,3.0
144,649,3.0
801,196,4.0
184,20,5.0
741,647,5.0
428,270,4.0
49,792,5.0
242,299,4.0
815,12,1.0
1132,748,2.0
273,339,4.0
172,845,4.0
403,605,4.0
987,796,1.0
309,879,3.0
180,660,5.0
468,477,3.0
299,930,5.0
105,832,2.0
716,10,2.0
826,119,2.0
215,344,5.0
101,294,4.0
69,933,4.0
1027,763,4.0
304,531,3.0
120,103,2.0
300,38,3.0
64,449,3.0
275,314,4.0
482,312,5.0
86,617,3.0
195,869,3.0
88,416,5.0
800,726,2.0
204,311,5.0
763,416,3.0
649,669,2.0
734,211,4.0
21,870,5.0
1244,180,1.0
7,296,5.0
29,58,5.0
636,428,3.0
234,362,5.0
644,310,5.0
247,159,5.0
162,0,4.0
1202,658,4.0
530,574,1.0
189,436,3.0
481,765,3.0
656,94,5.0
467,641,3.0
1097,188,4.0
719,294,4.0
257,797,4.0
210,349,2.0
236,705,4.0
466,457,4.0
224,180,3.0
401,499,3.0
507,192,4.0
95,642,5.0
990,681,2.0
48,647,2.0
1051,66,3.0
426,307,4.0
105,140,5.0
180,295,5.0
0,203,2.0
960,503,4.0
142,435,2.0
692,9,4.0
175,602,2.0
871,373,5.0
563,129,4.0
616,560,4.0
174,314,5.0
131,434,3.0
690,362,3.0
331,352,5.0
682,289,2.0
180,709,3.0
648,663,4.0
214,345,3.0
72,845,4.0
546,245,4.0
624,233,3.0
248,120,1.0
762,926,4.0
842,392,3.0
198,56,5.0
509,121,4.0
518,121,4.0
844,895,3.0
317,11,5.0
391,746,3.0
368,347,3.0
116,402,4.0
8,866,5.0
9,405,3.0
141,404,1.0
722,435,3.0
1061,205,3.0
499,5,4.0
194,884,4.0
273,377,3.0
709,513,5.0
243,391,3.0
196,209,5.0
6,433,1.0
628,233,4.0
94,319,3.0
283,473,4.0
201,182,4.0
124,469,4.0
288,200,2.0
311,716,5.0
923,797,3.0
875,927,5.0
218,924,3.0
274,482,4.0
217,576,3.0
471,74,4.0
97,797,1.0
0,535,5.0
326,816,4.0
357,530,1.0
96,845,4.0
100,619,2.0
176,532,4.0
422,150,4.0
4,550,4.0
793,275,2.0
767,825,3.0
193,664,3.0
408,264,3.0
709,435,4.0
63,229,5.0
764,415,4.0
832,290,3.0
566,924,3.0
194,216,5.0
178,177,2.0
568,942,2.0
216,895,2.0
220,459,4.0
39,647,4.0
96,243,2.0
402,576,4.0
221,853,4.0
153,495,2.0
160,29,4.0
1458,511,4.0
150,853,4.0
394,378,2.0
32,326,3.0
745,428,3.0
271,781,5.0
180,168,5.0
762,594,3.0
9,229,3.0
291,25,3.0
448,193,1.0
253,718,1.0
142,592,4.0
1219,292,2.0
230,599,3.0
409,293,4.0
321,729,1.0
208,292,3.0
269,124,4.0
1228,292,1.0
204,566,3.0
747,407,5.0
110,721,3.0
562,20,2.0
242,644,1.0
24,767,4.0
135,464,4.0
788,275,3.0
366,215,3.0
403,535,4.0
1059,380,5.0
65,845,4.0
120,57,2.0
384,465,4.0
495,885,4.0
51,337,5.0
68,29,5.0
301,48,4.0
886,779,4.0
422,649,3.0
392,585,3.0
1016,922,5.0
275,98,2.0
31,296,4.0
379,587,3.0
182,891,5.0
177,408,5.0
97,193,4.0
522,748,4.0
442,392,3.0
405,619,4.0
60,298,4.0
293,346,1.0
397,748,3.0
281,476,4.0
432,234,4.0
1144,452,2.0
611,654,3.0
1128,698,3.0
1015,753,4.0
122,290,4.0
509,504,3.0
494,391,3.0
481,330,2.0
171,325,4.0
377,6,5.0
973,341,2.0
377,415,5.0
194,832,5.0
497,380,5.0
364,392,3.0
226,441,3.0
203,384,1.0
254,598,5.0
268,267,4.0
57,15,4.0
287,912,2.0
209,297,5.0
146,415,5.0
70,483,2.0
180,498,3.0
473,874,5.0
296,429,4.0
210,806,4.0
482,320,5.0
691,874,2.0
344,904,4.0
471,453,3.0
126,479,3.0
519,675,4.0
66,863,4.0
968,325,4.0
514,153,4.0
208,404,3.0
489,150,5.0
447,931,2.0
279,173,5.0
247,5,3.0
1326,180,1.0
321,185,5.0
254,115,3.0
151,312,3.0
134,889,5.0
735,10,4.0
1015,116,5.0
689,586,3.0
285,893,5.0
565,879,3.0
51,17,5.0
153,411,3.0
1131,144,3.0
180,88,4.0
447,150,2.0
299,275,4.0
70,885,4.0
200,918,4.0
624,94,4.0
426,534,4.0
683,825,3.0
1011,250,4.0
157,689,4.0
656,384,4.0
583,434,3.0
236,0,2.0
124,290,4.0
285,633,5.0
864,12,5.0
272,267,3.0
1209,93,3.0
234,869,3.0
310,523,4.0
136,285,4.0
22,408,4.0
172,278,5.0
381,337,5.0
60,304,4.0
962,295,5.0
208,536,4.0
845,82,3.0
1589,781,3.0
285,210,4.0
257,925,4.0
527,304,4.0
473,289,3.0
37,745,2.0
256,108,5.0
239,159,4.0
450,453,4.0
38,416,3.0
595,244,4.0
306,682,3.0
687,445,2.0
503,232,5.0
94,715,4.0
121,559,3.0
272,850,5.0
901,667,2.0
130,268,5.0
1425,302,2.0
731,863,4.0
358,488,5.0
418,302,4.0
386,360,3.0
284,451,3.0
198,567,3.0
297,158,5.0
233,842,4.0
247,446,5.0
476,56,4.0
187,86,4.0
233,311,5.0
409,665,2.0
158,406,3.0
93,804,1.0
182,294,1.0
227,410,3.0
227,441,5.0
513,206,4.0
410,932,2.0
579,386,5.0
641,233,3.0
457,212,4.0
424,405,3.0
560,708,3.0
139,536,2.0
612,388,5.0
281,763,4.0
495,697,3.0
63,9,4.0
629,310,5.0
422,718,3.0
380,590,4.0
78,63,4.0
125,377,4.0
831,641,3.0
628,933,4.0
303,56,5.0
627,716,5.0
648,338,5.0
271,941,5.0
318,529,3.0
27,806,4.0
583,243,5.0
121,448,1.0
117,356,5.0
302,672,5.0
936,408,2.0
247,566,4.0
11,304,5.0
1230,726,3.0
281,341,1.0
244,754,4.0
237,523,4.0
62,605,3.0
548,607,4.0
469,176,5.0
585,797,2.0
93,773,2.0
281,317,4.0
272,536,3.0
207,803,5.0
0,842,3.0
241,17,5.0
543,346,4.0
342,520,3.0
9,566,4.0
218,888,2.0
165,382,4.0
182,157,3.0
976,633,3.0
1193,408,5.0
512,845,5.0
433,748,4.0
197,448,4.0
214,915,3.0
96,660,4.0
143,55,5.0
528,81,4.0
218,378,3.0
229,737,4.0
86,292,4.0
6,838,2.0
828,853,2.0
169,233,5.0
242,392,4.0
506,194,4.0
293,347,4.0
27,880,5.0
801,129,5.0
175,881,4.0
65,98,3.0
1276,180,2.0
290,473,4.0
770,324,1.0
701,654,2.0
88,310,5.0
59,75,4.0
107,583,3.0
218,345,2.0
171,879,5.0
3,475,4.0
236,359,4.0
199,861,5.0
47,822,5.0
299,444,1.0
257,383,4.0
69,58,3.0
287,85,3.0
422,220,2.0
508,225,4.0
49,847,5.0
266,832,1.0
65,360,4.0
1,933,4.0
664,266,4.0
407,96,5.0
6,830,5.0
52,338,4.0
132,58,3.0
274,327,4.0
173,746,5.0
525,373,4.0
209,535,5.0
1335,180,1.0
304,750,2.0
497,787,5.0
189,424,3.0
